Country Name,Country Code,Series Code,year,gdp,gdppc
Colombia,COL,NY.GDP.PCAP.KD,1960,NA,1906.0150275714625
Colombia,COL,NY.GDP.PCAP.KD,1961,NA,1941.3458254742166
Colombia,COL,NY.GDP.PCAP.KD,1962,NA,1983.5427229870384
Colombia,COL,NY.GDP.PCAP.KD,1963,NA,1986.3256785269109
Colombia,COL,NY.GDP.PCAP.KD,1964,NA,2045.561989127986
Colombia,COL,NY.GDP.PCAP.KD,1965,NA,2056.9507666320392
Colombia,COL,NY.GDP.PCAP.KD,1966,NA,2102.4112287585804
Colombia,COL,NY.GDP.PCAP.KD,1967,NA,2127.785010324325
Colombia,COL,NY.GDP.PCAP.KD,1968,NA,2192.555037267568
Colombia,COL,NY.GDP.PCAP.KD,1969,NA,2265.3992565075873
Colombia,COL,NY.GDP.PCAP.KD,1970,NA,2345.8116163711029
Colombia,COL,NY.GDP.PCAP.KD,1971,NA,2426.4555283533728
Colombia,COL,NY.GDP.PCAP.KD,1972,NA,2553.0857218508963
Colombia,COL,NY.GDP.PCAP.KD,1973,NA,2664.6018114606122
Colombia,COL,NY.GDP.PCAP.KD,1974,NA,2756.188713913451
Colombia,COL,NY.GDP.PCAP.KD,1975,NA,2758.4500687606474
Colombia,COL,NY.GDP.PCAP.KD,1976,NA,2825.1809760408851
Colombia,COL,NY.GDP.PCAP.KD,1977,NA,2877.5976228618811
Colombia,COL,NY.GDP.PCAP.KD,1978,NA,3052.2961136212552
Colombia,COL,NY.GDP.PCAP.KD,1979,NA,3145.6662145719797
Colombia,COL,NY.GDP.PCAP.KD,1980,NA,3202.7307038722984
Colombia,COL,NY.GDP.PCAP.KD,1981,NA,3204.6398058602708
Colombia,COL,NY.GDP.PCAP.KD,1982,NA,3165.3618588881109
Colombia,COL,NY.GDP.PCAP.KD,1983,NA,3146.6162274126696
Colombia,COL,NY.GDP.PCAP.KD,1984,NA,3183.6353670006033
Colombia,COL,NY.GDP.PCAP.KD,1985,NA,3214.60824312301
Colombia,COL,NY.GDP.PCAP.KD,1986,NA,3332.6984884792018
Colombia,COL,NY.GDP.PCAP.KD,1987,NA,3441.5054628014791
Colombia,COL,NY.GDP.PCAP.KD,1988,NA,3510.7979269445491
Colombia,COL,NY.GDP.PCAP.KD,1989,NA,3559.6328960429669
Colombia,COL,NY.GDP.PCAP.KD,1990,NA,3639.7192248174661
Colombia,COL,NY.GDP.PCAP.KD,1991,NA,3640.4550253111374
Colombia,COL,NY.GDP.PCAP.KD,1992,NA,3714.6187972364892
Colombia,COL,NY.GDP.PCAP.KD,1993,NA,3840.0678404843316
Colombia,COL,NY.GDP.PCAP.KD,1994,NA,3987.4822095023605
Colombia,COL,NY.GDP.PCAP.KD,1995,NA,4118.6280270945808
Colombia,COL,NY.GDP.PCAP.KD,1996,NA,4129.0503321852693
Colombia,COL,NY.GDP.PCAP.KD,1997,NA,4197.3953115450522
Colombia,COL,NY.GDP.PCAP.KD,1998,NA,4150.83529956541
Colombia,COL,NY.GDP.PCAP.KD,1999,NA,3911.5733855260296
Colombia,COL,NY.GDP.PCAP.KD,2000,NA,3961.9297227124562
Colombia,COL,NY.GDP.PCAP.KD,2001,NA,3965.7640584038
Colombia,COL,NY.GDP.PCAP.KD,2002,NA,4003.4658203890745
Colombia,COL,NY.GDP.PCAP.KD,2003,NA,4099.30637640039
Colombia,COL,NY.GDP.PCAP.KD,2004,NA,4257.1626855588856
Colombia,COL,NY.GDP.PCAP.KD,2005,NA,4402.8990819761893
Colombia,COL,NY.GDP.PCAP.KD,2006,NA,4638.4719052450637
Colombia,COL,NY.GDP.PCAP.KD,2007,NA,4890.2776074577232
Colombia,COL,NY.GDP.PCAP.KD,2008,NA,4991.789212197652
Colombia,COL,NY.GDP.PCAP.KD,2009,NA,4992.8231737976876
Colombia,COL,NY.GDP.PCAP.KD,2010,NA,5162.7056364916107
Colombia,COL,NY.GDP.PCAP.KD,2011,NA,5468.1955396457688
Colombia,COL,NY.GDP.PCAP.KD,2012,NA,5631.2173699329651
Colombia,COL,NY.GDP.PCAP.KD,2013,NA,5866.87378750721
Colombia,COL,NY.GDP.PCAP.KD,2014,NA,6069.1867834580444
Colombia,COL,NY.GDP.PCAP.KD,2015,NA,6175.876029702581
Colombia,COL,NY.GDP.PCAP.KD,2016,NA,6219.1496913304209
Colombia,COL,NY.GDP.PCAP.KD,2017,NA,6208.9870203587325
Colombia,COL,NY.GDP.PCAP.KD,2018,NA,6271.8751205593571
Colombia,COL,NY.GDP.PCAP.KD,2019,NA,6384.5357700788081
Colombia,COL,NY.GDP.PCAP.KD,2020,NA,5871.1617286683422
Colombia,COL,NY.GDP.PCAP.KD,2021,NA,6442.859196359037
Cuba,CUB,NY.GDP.MKTP.KD,1970,23120750306.466805,NA
Cuba,CUB,NY.GDP.MKTP.KD,1971,25105402915.206383,NA
Cuba,CUB,NY.GDP.MKTP.KD,1972,26317161843.577721,NA
Cuba,CUB,NY.GDP.MKTP.KD,1973,27221021750.049744,NA
Cuba,CUB,NY.GDP.MKTP.KD,1974,27489010481.345467,NA
Cuba,CUB,NY.GDP.MKTP.KD,1975,30093986236.753635,NA
Cuba,CUB,NY.GDP.MKTP.KD,1976,31727475910.123177,NA
Cuba,CUB,NY.GDP.MKTP.KD,1977,34490781332.406372,NA
Cuba,CUB,NY.GDP.MKTP.KD,1978,36765792773.588684,NA
Cuba,CUB,NY.GDP.MKTP.KD,1979,37165871991.3001,NA
Cuba,CUB,NY.GDP.MKTP.KD,1980,35363534231.882858,NA
Cuba,CUB,NY.GDP.MKTP.KD,1981,42326025083.684296,NA
Cuba,CUB,NY.GDP.MKTP.KD,1982,46100759451.962776,NA
Cuba,CUB,NY.GDP.MKTP.KD,1983,48595488553.171196,NA
Cuba,CUB,NY.GDP.MKTP.KD,1984,52448973034.581985,NA
Cuba,CUB,NY.GDP.MKTP.KD,1985,53286412463.978287,NA
Cuba,CUB,NY.GDP.MKTP.KD,1986,53337196219.146156,NA
Cuba,CUB,NY.GDP.MKTP.KD,1987,52055944739.138374,NA
Cuba,CUB,NY.GDP.MKTP.KD,1988,53984898546.482964,NA
Cuba,CUB,NY.GDP.MKTP.KD,1989,54352040789.932831,NA
Cuba,CUB,NY.GDP.MKTP.KD,1990,52749435568.290352,NA
Cuba,CUB,NY.GDP.MKTP.KD,1991,47109098196.535805,NA
Cuba,CUB,NY.GDP.MKTP.KD,1992,41653580519.229378,NA
Cuba,CUB,NY.GDP.MKTP.KD,1993,35456285543.7413,NA
Cuba,CUB,NY.GDP.MKTP.KD,1994,35710482401.752312,NA
Cuba,CUB,NY.GDP.MKTP.KD,1995,36587960794.011032,NA
Cuba,CUB,NY.GDP.MKTP.KD,1996,39455999445.983513,NA
Cuba,CUB,NY.GDP.MKTP.KD,1997,40554227615.033051,NA
Cuba,CUB,NY.GDP.MKTP.KD,1998,40618768067.333969,NA
Cuba,CUB,NY.GDP.MKTP.KD,1999,43132564230.32663,NA
Cuba,CUB,NY.GDP.MKTP.KD,2000,45683751961.467918,NA
Cuba,CUB,NY.GDP.MKTP.KD,2001,47138793122.935814,NA
Cuba,CUB,NY.GDP.MKTP.KD,2002,47810436669.7248,NA
Cuba,CUB,NY.GDP.MKTP.KD,2003,49623762332.110115,NA
Cuba,CUB,NY.GDP.MKTP.KD,2004,52487320429.357834,NA
Cuba,CUB,NY.GDP.MKTP.KD,2005,58366769728.921135,NA
Cuba,CUB,NY.GDP.MKTP.KD,2006,65409224267.889946,NA
Cuba,CUB,NY.GDP.MKTP.KD,2007,70159331722.935822,NA
Cuba,CUB,NY.GDP.MKTP.KD,2008,73047670765.13765,NA
Cuba,CUB,NY.GDP.MKTP.KD,2009,74107815577.981674,NA
Cuba,CUB,NY.GDP.MKTP.KD,2010,75879253449.5413,NA
Cuba,CUB,NY.GDP.MKTP.KD,2011,78005618403.669739,NA
Cuba,CUB,NY.GDP.MKTP.KD,2012,80357410018.348633,NA
Cuba,CUB,NY.GDP.MKTP.KD,2013,82565312275.229355,NA
Cuba,CUB,NY.GDP.MKTP.KD,2014,83430247192.660553,NA
Cuba,CUB,NY.GDP.MKTP.KD,2015,87133000000,NA
Cuba,CUB,NY.GDP.MKTP.KD,2016,87580655779.816513,NA
Cuba,CUB,NY.GDP.MKTP.KD,2017,89165037486.238541,NA
Cuba,CUB,NY.GDP.MKTP.KD,2018,91169895871.559631,NA
Cuba,CUB,NY.GDP.MKTP.KD,2019,91019611431.192657,NA
Cuba,CUB,NY.GDP.MKTP.KD,2020,81054474018.348618,NA
Cuba,CUB,NY.GDP.PCAP.KD,1970,NA,2653.7339943503016
Cuba,CUB,NY.GDP.PCAP.KD,1971,NA,2830.9829295998543
Cuba,CUB,NY.GDP.PCAP.KD,1972,NA,2915.9168997688089
Cuba,CUB,NY.GDP.PCAP.KD,1973,NA,2965.6376715159608
Cuba,CUB,NY.GDP.PCAP.KD,1974,NA,2949.1662465209224
Cuba,CUB,NY.GDP.PCAP.KD,1975,NA,3185.7486048717856
Cuba,CUB,NY.GDP.PCAP.KD,1976,NA,3320.79320102447
Cuba,CUB,NY.GDP.PCAP.KD,1977,NA,3575.6037317723885
Cuba,CUB,NY.GDP.PCAP.KD,1978,NA,3780.9159207412763
Cuba,CUB,NY.GDP.PCAP.KD,1979,NA,3795.9801234111546
Cuba,CUB,NY.GDP.PCAP.KD,1980,NA,3590.4044488831069
Cuba,CUB,NY.GDP.PCAP.KD,1981,NA,4275.83504896501
Cuba,CUB,NY.GDP.PCAP.KD,1982,NA,4637.7568607956227
Cuba,CUB,NY.GDP.PCAP.KD,1983,NA,4868.651773538104
Cuba,CUB,NY.GDP.PCAP.KD,1984,NA,5228.3490558614913
Cuba,CUB,NY.GDP.PCAP.KD,1985,NA,5276.97439014393
Cuba,CUB,NY.GDP.PCAP.KD,1986,NA,5237.4068523441183
Cuba,CUB,NY.GDP.PCAP.KD,1987,NA,5060.5367191283822
Cuba,CUB,NY.GDP.PCAP.KD,1988,NA,5192.0942434904873
Cuba,CUB,NY.GDP.PCAP.KD,1989,NA,5174.4298882443964
Cuba,CUB,NY.GDP.PCAP.KD,1990,NA,4977.777225362981
Cuba,CUB,NY.GDP.PCAP.KD,1991,NA,4413.6364016394009
Cuba,CUB,NY.GDP.PCAP.KD,1992,NA,3879.6649560875862
Cuba,CUB,NY.GDP.PCAP.KD,1993,NA,3286.2415642203418
Cuba,CUB,NY.GDP.PCAP.KD,1994,NA,3294.7927202720307
Cuba,CUB,NY.GDP.PCAP.KD,1995,NA,3360.3172443028043
Cuba,CUB,NY.GDP.PCAP.KD,1996,NA,3606.8170310933037
Cuba,CUB,NY.GDP.PCAP.KD,1997,NA,3690.1932636227689
Cuba,CUB,NY.GDP.PCAP.KD,1998,NA,3679.6675323479012
Cuba,CUB,NY.GDP.PCAP.KD,1999,NA,3891.1895939850124
Cuba,CUB,NY.GDP.PCAP.KD,2000,NA,4105.8794871872042
Cuba,CUB,NY.GDP.PCAP.KD,2001,NA,4222.13713348563
Cuba,CUB,NY.GDP.PCAP.KD,2002,NA,4268.9170558799624
Cuba,CUB,NY.GDP.PCAP.KD,2003,NA,4419.1775567069308
Cuba,CUB,NY.GDP.PCAP.KD,2004,NA,4665.3865690412322
Cuba,CUB,NY.GDP.PCAP.KD,2005,NA,5182.8196959931875
Cuba,CUB,NY.GDP.PCAP.KD,2006,NA,5808.3495653711652
Cuba,CUB,NY.GDP.PCAP.KD,2007,NA,6235.7658997711806
Cuba,CUB,NY.GDP.PCAP.KD,2008,NA,6500.652601357363
Cuba,CUB,NY.GDP.PCAP.KD,2009,NA,6601.0263894725422
Cuba,CUB,NY.GDP.PCAP.KD,2010,NA,6759.3427988409685
Cuba,CUB,NY.GDP.PCAP.KD,2011,NA,6942.0576969522144
Cuba,CUB,NY.GDP.PCAP.KD,2012,NA,7138.3681727914436
Cuba,CUB,NY.GDP.PCAP.KD,2013,NA,7317.8539961570759
Cuba,CUB,NY.GDP.PCAP.KD,2014,NA,7378.69626373225
Cuba,CUB,NY.GDP.PCAP.KD,2015,NA,7694.0146371094106
Cuba,CUB,NY.GDP.PCAP.KD,2016,NA,7726.4950435246419
Cuba,CUB,NY.GDP.PCAP.KD,2017,NA,7863.3946838869524
Cuba,CUB,NY.GDP.PCAP.KD,2018,NA,8040.9879950002087
Cuba,CUB,NY.GDP.PCAP.KD,2019,NA,8031.035419575539
Cuba,CUB,NY.GDP.PCAP.KD,2020,NA,7156.1068211678239
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1960,19168014544.79837,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1961,17088021198.776703,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1962,20710800884.396526,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1963,21790659999.253628,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1964,21258919179.09362,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1965,21470944753.043285,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1966,22925705458.926552,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1967,22699717916.799057,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1968,23683228246.3169,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1969,25892598109.617691,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1970,25829146595.489407,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1971,27380191515.197468,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1972,27421572708.320385,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1973,29652941732.260914,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1974,30581252538.909214,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1975,29057807380.635921,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1976,27515127782.113297,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1977,27724461113.738144,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1978,26242507842.763165,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1979,26355373788.673634,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1980,26933851294.044685,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1981,27566937952.998466,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1982,27440770250.511261,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1983,27828152616.22551,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1984,29370131151.637333,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1985,29507539589.524372,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1986,30899472095.524757,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1987,31726231488.130745,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1988,31875465759.904602,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1989,31471906223.047825,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1990,29404733640.791527,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1991,26928545877.717361,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1992,24101046254.221943,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1993,20854864154.023197,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1994,20041525118.720467,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1995,20181815560.02446,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1996,19975320744.555546,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1997,18853297670.0939,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1998,18547091073.408791,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,1999,17755104164.495644,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,2000,16528061820.714754,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,2001,16180943924.819214,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,2002,16657920156.212498,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,2003,17587069343.308285,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,2004,18772151839.559132,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,2005,19923851730.054131,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,2006,20983995809.268833,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,2007,22297484361.02718,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,2008,23685702161.922852,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,2009,24361944119.890903,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,2010,26093585401.345627,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,2011,27887433521.093479,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,2012,29863787753.566929,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,2013,32396821280.7177,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,2014,35464893590.3175,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,2015,37917704900.079376,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,2016,38827501899.717506,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,2017,40274582570.61673,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,2018,42619014794.528885,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,2019,44487657807.009209,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,2020,45259706747.584831,NA
"Congo, Dem. Rep.",COD,NY.GDP.MKTP.KD,2021,47845033382.303123,NA
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1960,NA,1257.0627450639845
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1961,NA,1092.7451734447332
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1962,NA,1291.1015178862092
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1963,NA,1323.7083997751422
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1964,NA,1257.6391965071596
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1965,NA,1236.1019351221432
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1966,NA,1283.4866598152637
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1967,NA,1235.1154720430075
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1968,NA,1252.1616801675266
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1969,NA,1330.5673315967133
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1970,NA,1290.7452901351674
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1971,NA,1331.4583235159214
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1972,NA,1298.2863181310477
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1973,NA,1367.0967852882022
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1974,NA,1372.4566123740885
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1975,NA,1268.7011593701861
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1976,NA,1167.8513960932569
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1977,NA,1143.3179064029046
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1978,NA,1051.5347370900749
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1979,NA,1026.9555262155227
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1980,NA,1021.812222246891
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1981,NA,1019.4749462182382
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1982,NA,990.02345757615149
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1983,NA,979.731437054273
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1984,NA,1008.6013410126805
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1985,NA,987.494406672002
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1986,NA,1007.026331630933
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1987,NA,1006.2650688293716
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1988,NA,982.48298533563786
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1989,NA,940.44898693147411
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1990,NA,849.55258583965247
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1991,NA,749.92664295764314
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1992,NA,645.5536464127764
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1993,NA,537.2772260090037
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1994,NA,497.88931413141751
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1995,NA,485.4170566035196
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1996,NA,467.17985566269948
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1997,NA,430.17353473769055
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1998,NA,413.53632790571424
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,1999,NA,386.65620703691968
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,2000,NA,350.87083320078966
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,2001,NA,334.12004428668467
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,2002,NA,334.015687788528
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,2003,NA,341.99066529412579
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,2004,NA,353.73189957297058
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,2005,NA,363.66754789205652
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,2006,NA,370.88583457387045
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,2007,NA,381.45556773907487
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,2008,NA,392.07471664685414
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,2009,NA,390.11210888682774
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,2010,NA,404.15161408266056
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,2011,NA,417.75702853392511
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,2012,NA,432.6784073810461
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,2013,NA,453.99893866939954
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,2014,NA,480.76619151330914
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,2015,NA,497.3170390773646
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,2016,NA,492.80277494773082
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,2017,NA,494.78124847000726
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,2018,NA,506.95827371137295
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,2019,NA,512.5863193683582
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,2020,NA,505.34833897406111
"Congo, Dem. Rep.",COD,NY.GDP.PCAP.KD,2021,NA,517.92678595854125
Kenya,KEN,NY.GDP.MKTP.KD,1960,6102052482.4325018,NA
Kenya,KEN,NY.GDP.MKTP.KD,1961,5627640180.2902021,NA
Kenya,KEN,NY.GDP.MKTP.KD,1962,6159866300.77722,NA
Kenya,KEN,NY.GDP.MKTP.KD,1963,6700600321.5232277,NA
Kenya,KEN,NY.GDP.MKTP.KD,1964,7033249432.6144152,NA
Kenya,KEN,NY.GDP.MKTP.KD,1965,7174554036.9991417,NA
Kenya,KEN,NY.GDP.MKTP.KD,1966,8231262992.35499,NA
Kenya,KEN,NY.GDP.MKTP.KD,1967,8507934840.740387,NA
Kenya,KEN,NY.GDP.MKTP.KD,1968,9187096901.8708248,NA
Kenya,KEN,NY.GDP.MKTP.KD,1969,9918318565.6020889,NA
Kenya,KEN,NY.GDP.MKTP.KD,1970,9456576509.77348,NA
Kenya,KEN,NY.GDP.MKTP.KD,1971,11553467564.910099,NA
Kenya,KEN,NY.GDP.MKTP.KD,1972,13527080499.159069,NA
Kenya,KEN,NY.GDP.MKTP.KD,1973,14324715650.885805,NA
Kenya,KEN,NY.GDP.MKTP.KD,1974,14907103775.574163,NA
Kenya,KEN,NY.GDP.MKTP.KD,1975,15038614718.430399,NA
Kenya,KEN,NY.GDP.MKTP.KD,1976,15362541141.24225,NA
Kenya,KEN,NY.GDP.MKTP.KD,1977,16814884724.449047,NA
Kenya,KEN,NY.GDP.MKTP.KD,1978,17977212545.837978,NA
Kenya,KEN,NY.GDP.MKTP.KD,1979,19346217917.959,NA
Kenya,KEN,NY.GDP.MKTP.KD,1980,20428053820.685925,NA
Kenya,KEN,NY.GDP.MKTP.KD,1981,21198915459.589378,NA
Kenya,KEN,NY.GDP.MKTP.KD,1982,21518272511.830235,NA
Kenya,KEN,NY.GDP.MKTP.KD,1983,21799957510.037361,NA
Kenya,KEN,NY.GDP.MKTP.KD,1984,22182594065.239895,NA
Kenya,KEN,NY.GDP.MKTP.KD,1985,23136570236.028137,NA
Kenya,KEN,NY.GDP.MKTP.KD,1986,24797210380.217926,NA
Kenya,KEN,NY.GDP.MKTP.KD,1987,26269447403.657997,NA
Kenya,KEN,NY.GDP.MKTP.KD,1988,27898989515.431534,NA
Kenya,KEN,NY.GDP.MKTP.KD,1989,29207549426.43084,NA
Kenya,KEN,NY.GDP.MKTP.KD,1990,30431944785.927967,NA
Kenya,KEN,NY.GDP.MKTP.KD,1991,30869661687.413025,NA
Kenya,KEN,NY.GDP.MKTP.KD,1992,30622860607.169132,NA
Kenya,KEN,NY.GDP.MKTP.KD,1993,30731019710.611946,NA
Kenya,KEN,NY.GDP.MKTP.KD,1994,31540101239.726372,NA
Kenya,KEN,NY.GDP.MKTP.KD,1995,32929826392.497059,NA
Kenya,KEN,NY.GDP.MKTP.KD,1996,34295373364.475666,NA
Kenya,KEN,NY.GDP.MKTP.KD,1997,34458242751.498367,NA
Kenya,KEN,NY.GDP.MKTP.KD,1998,35591992583.037308,NA
Kenya,KEN,NY.GDP.MKTP.KD,1999,36412526320.859665,NA
Kenya,KEN,NY.GDP.MKTP.KD,2000,36630890562.8824,NA
Kenya,KEN,NY.GDP.MKTP.KD,2001,38015503975.527,NA
Kenya,KEN,NY.GDP.MKTP.KD,2002,38223395381.961449,NA
Kenya,KEN,NY.GDP.MKTP.KD,2003,39344287104.277145,NA
Kenya,KEN,NY.GDP.MKTP.KD,2004,41352537462.926567,NA
Kenya,KEN,NY.GDP.MKTP.KD,2005,43795093766.38607,NA
Kenya,KEN,NY.GDP.MKTP.KD,2006,46629728714.16288,NA
Kenya,KEN,NY.GDP.MKTP.KD,2007,49824205420.8486,NA
Kenya,KEN,NY.GDP.MKTP.KD,2008,49939938452.7814,NA
Kenya,KEN,NY.GDP.MKTP.KD,2009,51591422161.717583,NA
Kenya,KEN,NY.GDP.MKTP.KD,2010,55748903297.984962,NA
Kenya,KEN,NY.GDP.MKTP.KD,2011,58603863796.446823,NA
